ADDRESS,BUILD_YEAR
"30 Carisbrooke Loop, Hocking",1998.0
"30 Central Avenue, Mount Pleasant",1991.0
"30 Cerulean Road, Karnup",2015.0
"30 Chieftain Street, Bertram",2006.0
"30 Clifford Loop, Darch",2009.0
"30 Colstoun Road, Ashfield",1950.0
"30 Congenial Loop, Atwell",2009.0
"30 Conigrave Road, Yangebup",1991.0
"30 Connell Avenue, Kelmscott",2000.0
"30 Coolga Road, Koongamia",1965.0
"30 Coomoora Road, Ardross",1961.0
"30 Copeland Drive, Redcliffe",2000.0
"30 Corkwood Street, Banksia Grove",2004.0
"30 Cornforth Way, Piara Waters",2011.0
"30 Crabtree Way, Medina",1953.0
"30 Cromwell Road, Alexander Heights",1988.0
"30 Cross Street, Queens Park",2016.0
"30 Curtis Way, Girrawheen",1978.0
"30 Dalmain Street, Kingsley",1988.0
"30 Dargin Place, Greenwood",
"30 Datchet Turn, Bertram",2011.0
"30 Davilak Crescent, Manning",
"30 Daylesford Elbow, Jane Brook",1994.0
"30 De Crillon Way, Currambine",2002.0
"30 De Havilland View, Maylands",1999.0
"30 Dean Road, Jandakot",2002.0
"30 Denny Way, Parkwood",1989.0
"30 Dilkara Way, City Beach",1974.0
"30 Dodgers Street, Brabham",
"30 Donald Drive, Safety Bay",1978.0
"30 Donavon Rise, Murdoch",1989.0
"30 DOONAN ROAD, Nedlands",1935.0
"30 Dorothy Street, Ashfield",1950.0
"30 Drysdale Gardens, Wandi",
"30 Dumaresq Loop, Quinns Rocks",2003.0
"30 Dumbarton Crescent, Menora",1947.0
"30 Dunblane Road, Floreat",1955.0
"30 Dunham Glen, Wooroloo",
"30 Durance Drive, Port Kennedy",
"30 Elderiana Link, Banksia Grove",2015.0
"30 Elkington Pass, Huntingdale",2013.0
"30 Ellard Avenue, Belmont",
"30 Ellerby Way, Koondoola",
"30 Farmview Drive, Bellevue",1980.0
"30 Feltbush Mews, Canning Vale",1996.0
"30 Flindell Avenue, Caversham",2012.0
"30 Floyd Street, Trigg",1952.0
"30 Forrest Street, North Beach",1964.0
"30 Gausson Turn, Ashby",2003.0
"30 Genesta Crescent, Dalkeith",1939.0
"30 George Street, Mount Helena",1950.0
"30 Georgina Street, Hilbert",2013.0
"30 Gibb Crescent, Westminster",2004.0
"30 Gillon Street, Karawara",2000.0
"30 Glanville Street, Mosman Park",1930.0
"30 Glen Ross Chase, Jane Brook",2003.0
"30 Glenmere Road, Warwick",
"30 Glenside Crescent, Craigie",
"30 Glenunga Way, Craigie",1976.0
"30 Golden Ash Gardens, Helena Valley",1997.0
"30 Goldfinch Bend, Harrisdale",2010.0
"30 Graton Loop, Iluka",1998.0
"30 Greenough Way, Gosnells",1980.0
"30 Gribble Road, Gwelup",2001.0
"30 Haig Street, Ashfield",1997.0
"30 Halcyon Crescent, Aveley",2013.0
"30 Halesworth Road, Jolimont",1979.0
"30 Hamilton Street, East Fremantle",1915.0
"30 Hampshire Street, East Victoria Park",1921.0
"30 Hampton Road, Fremantle",1900.0
"30 Harris Street, Carlisle",2004.0
"30 Hassell Crescent, Bull Creek",1979.0
"30 Heacham Avenue, Hocking",2000.0
"30 Heatherlea Parkway, Leeming",1993.0
"30 Hedgeley Way, Canning Vale",2001.0
"30 Hennessy Drive, Ashby",2005.0
"30 Heylmore Road, Medina",1967.0
"30 Hickory Street, South Fremantle",1990.0
"30 Hilda Street, Shenton Park",2001.0
"30 Hilliger Turn, Jane Brook",2015.0
"30 Holland Way, Kingsley",1999.0
"30 Hope Street, Beechboro",1979.0
"30 Hubbard Way, Medina",1954.0
"30 Hubert Street, Darlington",1974.0
"30 Inquirer Lane, Stratton",1994.0
"30 Jackson Avenue, Winthrop",1986.0
"30 Johnson Street, Guildford",1948.0
"30 Johnston Street, Mount Helena",1974.0
"30 Johnston Street, Peppermint Grove",
"30 Keightly Corner, Jane Brook",2003.0
"30 Kells Road, Alkimos",2011.0
"30 Kemshall Way, Maddington",2010.0
"30 Kianga Crescent, Burns Beach",2008.0
"30 Kilkee Street, Ridgewood",2007.0
"30 Kilmurray Elbow, Huntingdale",2005.0
"30 King Street, Kensington",
"30 Kitchener Street, North Beach",2011.0
"30 Koomba Rise, Bertram",2006.0
"30 Lago Promenade, Aveley",
"30 Lancer Way, Alexander Heights",1993.0
"30 Larimar Parade, Byford",2015.0
"30 Latham Road, Ferndale",1975.0
"30 Latimer Way, Langford",1970.0
"30 Lauraine Drive, Harrisdale",2011.0
"30 Laverstock Street, South Guildford",2010.0
"30 Leichhardt Crossing, Hammond Park",2005.0
"30 Lewis Road, Kalamunda",1973.0
"30 Liberty Drive, Clarkson",2008.0
"30 Liesham Crescent, Baldivis",2006.0
"30 Lofties Street, Forrestdale",1972.0
"30 Longford Road, Beaconsfield",
"30 Lorne Bend, Secret Harbour",2010.0
"30 Loton Avenue, Midland",1975.0
"30 Ludlow Way, Warnbro",1985.0
"30 Mader Road, Mundijong",2004.0
"30 Maidos Street, Ashfield",1960.0
"30 Maley Street, Ashfield",1964.0
"30 Mapleton Drive, Yanchep",
"30 Margaret Street, Ashfield",1997.0
"30 Martingale Avenue, Henley Brook",2005.0
"30 Marwood Way, Willetton",1987.0
"30 McCaskill Way, Noranda",1981.0
"30 McKenzie Road, Samson",1980.0
"30 McKirdy Way, Marmion",1975.0
"30 Meenaar Crescent, Coolbinia",1965.0
"30 Melbourne Loop, Clarkson",2010.0
"30 Midlothian Crescent, Kinross",1996.0
"30 Mimosa Avenue, Mount Claremont",2000.0
"30 Mockeridge Circuit, Middle Swan",1991.0
"30 Molloy Circuit, Atwell",1996.0
"30 Monash Avenue, Nedlands",1999.0
"30 Moncrieff Road, Langford",1990.0
"30 Montilla Crescent, Port Kennedy",2004.0
"30 Moorhead Way, Koondoola",1976.0
"30 Morisot Crescent, Ashby",2006.0
"30 Mosedale Loop, Waikiki",2004.0
"30 Mullings Way, Myaree",
"30 Narran Street, Hilbert",2013.0
"30 Nesbit Drive, Haynes",2014.0
"30 Newmarket Parade, Butler",2012.0
"30 Newport Way, Balga",1971.0
"30 Norman Street, Bellevue",1974.0
"30 O'Sullivan Drive, Camillo",1971.0
"30 Oxcliffe Road, Doubleview",1983.0
"30 Painter Crescent, Mundaring",2008.0
"30 Paperbark Way, Morley",1988.0
"30 Partridge Way, Thornlie",1975.0
"30 Patterson Drive, Middle Swan",1991.0
"30 Peebles Road, Floreat",1955.0
"30 Peel Street, Jolimont",2011.0
"30 Percheron Entrance, Stratton",1996.0
"30 Pingrup Court, Waikiki",1993.0
"30 Pitt Street, Kensington",1950.0
"30 Plantation Street, Menora",1970.0
"30 Plumdale Way, Woodvale",1994.0
"30 Port Royal Drive, Safety Bay",1989.0
"30 Portmarnock Drive, The Vines",2011.0
"30 Powderbark Bypass, Kenwick",1995.0
"30 Queenscliffe Road, Doubleview",1960.0
"30 Rae Road, Safety Bay",1937.0
"30 Redgum Drive, Ballajura",2014.0
"30 Richenda Court, Marangaroo",1992.0
"30 Rickett Street, Haynes",2013.0
"30 Ridgewood Boulevard, Ridgewood",2006.0
"30 Rivett way, Brentwood",
"30 Rockefeller Way, Harrisdale",2011.0
"30 Rogerson Road, Mount Pleasant",1969.0
"30 Roxburghe Drive, The Vines",2007.0
"30 Royal Scot Loop, Currambine",
"30 Rubida Rise, Roleystone",2001.0
"30 San Jose Turn, Merriwa",2004.0
"30 Sanguine Way, Atwell",2007.0
"30 Santa Cruz Parkway, Secret Harbour",
"30 SANTONA Boulevard, Ellenbrook",1998.0
"30 Saw Drive, Darlington",1988.0
"30 Scarcliffe Way, Carine",1988.0
"30 School Road, Karragullen",1970.0
"30 Shaw Close, Brentwood",1994.0
"30 Shelburne Gardens, Ridgewood",
"30 Shelvock Crescent, Koondoola",1977.0
"30 Shenandoah Mews, Currambine",1996.0
"30 Shepherds Bush Drive, Kingsley",1978.0
"30 Speedy Cheval Street, East Fremantle",1998.0
"30 Sporing Way, Hillarys",1972.0
"30 Sproxton Way, Embleton",1972.0
"30 ST LAURENT MEWS, Port Kennedy",1993.0
"30 Staines Street, Lathlain",2002.0
"30 Strathalbyn Loop, Carramar",2001.0
"30 Strathclyde Circuit, Champion Lakes",2013.0
"30 Sudlow Street, Embleton",
"30 Sugarloaf Close, Merriwa",2005.0
"30 Tabard Street, Greenwood",1974.0
"30 Tangier Parkway, Port Kennedy",
"30 Tarrant Way, Bateman",1981.0
"30 Tavistock Crescent, Lynwood",1970.0
"30 The Lakes Boulevard, Jandakot",2004.0
"30 Timberlane Crescent, Beechboro",1998.0
"30 Tokara Avenue, Henley Brook",2002.0
"30 Topsail Loop, Alkimos",2011.0
"30 Torquata Boulevard, Helena Valley",1996.0
"30 Tourer Court, Maylands",2005.0
"30 Transit Way, Mullaloo",1979.0
"30 Treasure Road, Singleton",1997.0
"30 Tristania Rise, Duncraig",1991.0
"30 Troy Street, Applecross",1965.0
"30 Turnbull Way, Trigg",1967.0
"30 Tyndall Circuit, Alexander Heights",2000.0
"30 Vesta Crescent, Shelley",1972.0
"30 Victoria Street, Guildford",1955.0
"30 Vista Drive, Parkerville",1992.0
"30 Walkington Way, Eden Hill",1959.0
"30 Wallsend Road, Woodbridge",2009.0
"30 Wallum Road, Banksia Grove",2010.0
"30 Warda Crescent, Forrestfield",2005.0
"30 Waterford Parade, Darch",2005.0
"30 Wellaton Street, Midvale",1946.0
"30 Wester Crescent, Quinns Rocks",2003.0
"30 Whitchurch Road, Redcliffe",1999.0
"30 Whitfield Drive, Two Rocks",1973.0
"30 Whitnell Gardens, Murdoch",1987.0
"30 Wildwood Mews, Carramar",2013.0
"30 Windarra Drive, City Beach",1964.0
"30 Windermere Circle, Joondalup",2000.0
"30 Windich Road, Bull Creek",1970.0
"30 Winthrop Drive, Winthrop",1992.0
"30 Wishart Loop, Wanneroo",2004.0
"30 Wishaw Loop, Kinross",2000.0
"30 Wollaston Avenue, Haynes",1960.0
"30 Woodleigh Gardens, Ballajura",1993.0
"30 Woodrush Way, Canning Vale",2001.0
"30 Zeus Avenue, Madeley",2007.0
"30/177 Dampier Avenue, Kallaroo",1991.0
"30/240 Burke Drive, Attadale",1987.0
"30/43 Rockingham Beach Road, Rockingham",2005.0
"300 Benenden Avenue, Alkimos",2012.0
"300 Brooking Road, Mahogany Creek",1980.0
"300 Morley Drive, Eden Hill",1960.0
"3007 Albany Highway, Kelmscott",1970.0
"301A Hamilton Road, Coogee",2001.0
"302 Bennett Springs Drive, Bennett Springs",
"302 Lyon Road, Aubin Grove",2009.0
"302 Summerlakes Parade, Ballajura",1988.0
"3027 Albany Highway, Kelmscott",1950.0
"303 Kalamunda Road, Maida Vale",1968.0
"303 West Coast Drive, Trigg",1994.0
"303A Canning Highway, Palmyra",
"304 Acton Avenue, Kewdale",
"304 Illawarra Crescent, Ballajura",1989.0
"304 Millhouse Road, Aveley",2012.0
"304 Onslow Road, Shenton Park",1936.0
"304 Yangebup Road, Yangebup",1992.0
"304/1 Bristol Lane, Mindarie",2015.0
"304A Marmion Street, Melville",1999.0
"306 Hector Street, Tuart Hill",1957.0
"306 Illawarra Crescent, Ballajura",2008.0
"306 Warwick Road, Warwick",1983.0
"308 Balfour Street, Southern River",2015.0
"308 Cambridge Street, Wembley",1930.0
"308 Egerton Drive, Aveley",2015.0
"308A Surrey Road, Kewdale",
"309 Tapper Road, Atwell",2010.0
"30a Adamson Road, Brentwood",1990.0
"30A Bickley Crescent, Manning",2016.0
"30A Davy Street, Alfred Cove",2011.0
"30A Karel Avenue, Willetton",
"30A Lady Evelyn Retreat, Joondalup",1991.0
"30A Milne Street, Bicton",1997.0
"30A Sergeant Road, Melville",2006.0
"30A Smiths Avenue, Redcliffe",
"30A Tricourt Grove, Riverton",1998.0
"30a Walpole Street, Swanbourne",1993.0
"30b Anstey Street, Claremont",
"30B BATAVIA PLACE, Kallaroo",1976.0
"30B Chamberlain Circle, Bateman",1989.0
"30B Devon Way, Lynwood",
"30B FLORIDA DRIVE, Landsdale",2010.0
"30B Haskell Gardens, Clarkson",1994.0
"30b Henley Road, Ardross",2011.0
"30B Hope Avenue, Manning",1970.0
"30B Marine Terrace, Fremantle",1993.0
"30B The Circle, Warwick",2002.0
"30D Pearl Road, Cloverdale",2012.0
"31 Abdale Street, Gwelup",1999.0
"31 Alexander Drive, Menora",1945.0
"31 All Saints Way, Churchlands",1992.0
"31 Allamanda Gate, Helena Valley",2013.0
"31 Almadine Drive, Carine",1985.0
"31 Alver Road, Doubleview",2015.0
"31 Amaroo Place, Duncraig",1996.0
"31 Ameer Way, Beeliar",2013.0
"31 Aquarian Drive, Jane Brook",2007.0
"31 Araluen Crescent, Bertram",2005.0
"31 Arawa Place, Craigie",1973.0
"31 Arrowwood Loop, Secret Harbour",2006.0
"31 Ashburton Street, Bentley",2001.0
"31 Ashby Terrace, Viveash",1968.0
"31 Astroloma Place, Koongamia",1988.0
"31 Azalea Gardens, Forrestfield",2006.0
"31 Backwater circle, Burns Beach",
"31 Baden Road, Bickley",1971.0
"31 Baningan Avenue, Success",2004.0
"31 Barang Circuit, Karawara",2003.0
"31 Bartling Crescent, Bateman",1975.0
"31 Batavia Place, Kallaroo",1974.0
"31 Bath Street, Wembley",1952.0
"31 Bathgate Loop, Koondoola",1999.0
"31 Beach Road, Coogee",2007.0
"31 Beatrice Avenue, Shelley",1989.0
"31 Beenan Elbow, South Guildford",
"31 Bellerive Boulevard, Madeley",2000.0
"31 Belvedaire Way, Lynwood",1973.0
"31 Blenny Close, Cannington",1999.0
"31 Bolderwood Drive, South Lake",1988.0
"31 Bopeechee Way, Port Kennedy",2003.0
"31 Brentham Street, Mount Hawthorn",1938.0
"31 Brightlands Circuit, Carramar",2003.0
"31 Brindabella Avenue, Rockingham",2003.0
"31 Broadway, Embleton",1972.0
"31 Brodie Lane, Scarborough",2003.0
"31 Bromley Road, Hilton",1965.0
"31 Brooklyn Avenue, Pearsall",2005.0
"31 Bugendore Street, Maida Vale",1973.0
"31 Cabarita Road, Armadale",
"31 Cabernet Loop, Pearsall",2013.0
"31 Calendia Way, Dayton",2011.0
"31 Callosa Crescent, Alkimos",2012.0
"31 Calneggia Drive, Byford",2011.0
"31 Calume Street, Hillman",1960.0
"31 Camfield Loop, Parmelia",1994.0
"31 Cape York Ramble, Bertram",
"31 Captiva Approach, Butler",2009.0
"31 Cara Road, Greenmount",1958.0
"31 Carawatha Road, Parkerville",1972.0
"31 Careniup Avenue, Gwelup",1998.0
"31 Caribbean Drive, Safety Bay",1978.0
"31 Carlton Turn, Currambine",1999.0
"31 Casserley Avenue, Girrawheen",1970.0
"31 Chambers Way, Noranda",2000.0
"31 Champlin Way, Ferndale",1978.0
"31 Chelsford Road, Warwick",1971.0
"31 Chieftain Street, Bertram",2006.0
"31 Clarinda Avenue, Orelia",2008.0
"31 Clementine Boulevard, Treeby",
"31 Cochrane Loop, Aveley",
"31 Cockram Street, Mundijong",1980.0
"31 Coldstream Street, West Leederville",1935.0
"31 Coleman Crescent, Melville",1998.0
"31 Coleman Road, Calista",
"31 Collins Road, Kalamunda",1974.0
"31 Colstoun Road, Ashfield",1963.0
"31 Connell Avenue, Kelmscott",1974.0
"31 Coongan Avenue, Greenmount",
"31 Coronation Street, North Perth",1930.0
"31 Corsican Way, Canning Vale",
"31 Costelloe Gardens, Butler",2010.0
"31 Crabtree Way, Medina",1953.0
"31 Craigie Drive, Beldon",1987.0
"31 Cumberland Way, Waikiki",1993.0
"31 Dalecross Avenue, Madeley",2004.0
"31 Dalston Crescent, Kardinya",1975.0
"31 Deerpark Gardens, Waterford",
"31 Delgado Parade, Iluka",1997.0
"31 Denver Rise, High Wycombe",2004.0
"31 Derricap Avenue, Ellenbrook",2005.0
"31 Descanso Loop, Aubin Grove",2013.0
"31 Dolomite Court, Churchlands",2001.0
"31 Dorrigo Gardens, Jane Brook",2002.0
"31 Dounley Street, Balga",
"31 Duke Street, East Fremantle",1920.0
"31 Dumbarton Crescent, Menora",1932.0
"31 Dunlin Gardens, Bennett Springs",
"31 Edgewater Drive, Edgewater",1976.0
"31 Eileen Street, Bassendean",1993.0
"31 Elanora Drive, Cooloongup",1998.0
"31 Ellerby Way, Koondoola",
"31 Ellesmere Road, Swan View",1975.0
"31 Elm Street, Hamersley",1977.0
"31 Elmore Street, Mount Helena",1983.0
"31 Elstree Avenue, Menora",1955.0
"31 Elward Way, Balga",2011.0
"31 Esperanto Way, Westminster",1983.0
"31 Esther Loop, Wanneroo",1995.0
"31 Etchingham Road, Balga",1966.0
"31 Folland Parade, Atwell",1998.0
"31 Ford Street, Marmion",1977.0
"31 Forrest Street, North Beach",2012.0
"31 Gabell Way, Koondoola",1978.0
"31 Galveston Loop, Iluka",2000.0
"31 Gerard Street, East Cannington",
"31 Glen Iris Drive, Jandakot",2003.0
"31 Glomach Circuit, Kinross",
"31 Gloucester Avenue, Shoalwater",1950.0
"31 Golden Ash Gardens, Helena Valley",1995.0
"31 Goldsworthy Entrance, Alexander Heights",1999.0
"31 Goundrey Drive, Pearsall",
"31 Grove Road, Walliston",
"31 Guildford Road, Ashfield",1920.0
"31 Gummery Street, Bedford",1971.0
"31 Hale Street, Beaconsfield",2011.0
"31 Halifax Boulevard, Mindarie",2008.0
"31 HARDY ROAD, Ashfield",2001.0
"31 Harley Way, Medina",1953.0
"31 Harman Road, Sorrento",2011.0
"31 Harmony Way, Kewdale",2010.0
"31 Heatherton Mews, Hillarys",1994.0
"31 Hensley Loop, Landsdale",2000.0
"31 Herbert Street, North Fremantle",1920.0
"31 Hogarth Way, Bateman",1976.0
"31 Holwell Gardens, Clarkson",1997.0
"31 Holywell Street, Middle Swan",2007.0
"31 Honeymyrtle Turn, Stirling",2005.0
"31 Horner Way, Herne Hill",1973.0
"31 Iandra Loop, Carramar",1996.0
"31 Inverness Crescent, Menora",1938.0
"31 Investigator Parade, Jindalee",2006.0
"31 Irwin Street, East Fremantle",1930.0
"31 JACQUELINE STREET, Ashfield",2003.0
"31 Jane Brook Drive, Jane Brook",2000.0
"31 Jecks Street, Rockingham",1965.0
"31 Jillman Way, Ferndale",1977.0
"31 Kardan Circuit, Karawara",2001.0
"31 Kerwin Way, Lockridge",1969.0
"31 Keyham Street, Bertram",2010.0
"31 Kingsland Avenue, City Beach",1959.0
"31 Kinsella Street, Joondanna",2006.0
"31 Kookynie Loop, Baldivis",2007.0
"31 Kudos Circuit, Harrisdale",2010.0
"31 Kurrawa Street, Hillman",1978.0
"31 Lambertia Way, Ferndale",1972.0
"31 Lanark Street, Coolbinia",1950.0
"31 Laslett Circle, Mundaring",2001.0
"31 Lefroy Road, South Fremantle",1913.0
"31 L'Esterel Way, Port Kennedy",1999.0
"31 Letsom Way, Langford",1970.0
"31 Letterkenny Road, Bullsbrook",2015.0
"31 Limerick Crescent, Darch",2004.0
"31 Lindy Way, Camillo",1972.0
"31 Lively Circle, Mirrabooka",2002.0
"31 Livesey Street, Mundijong",1998.0
"31 Lombadina Parade, Secret Harbour",
"31 Lowan Loop, Karawara",2002.0
"31 Maley Street, Ashfield",1992.0
"31 Margaret Street, Ashfield",1998.0
"31 Markwell Avenue, Haynes",2015.0
"31 Maroma Loop, Burns Beach",2013.0
"31 Matta Way, Pearsall",2011.0
"31 McCulum Street, Stirling",1992.0
"31 Melun Street, Spearwood",1960.0
"31 Milgun Drive, Yangebup",1990.0
"31 Millbrook Avenue, Bertram",2008.0
"31 Mimosa Avenue, Mount Claremont",2013.0
"31 Minjah Circuit, Carramar",2004.0
"31 Mirreen Court, Karawara",2002.0
"31 Mitra Loop, Bennett Springs",2000.0
"31 Monet Drive, Ashby",2004.0
"31 Monticello Meander, Landsdale",
"31 Montreal Road, Woodbridge",
"31 Moorland Street, Scarborough",1999.0
"31 Morton Loop, Canning Vale",
"31 Murchison Drive, Jane Brook",1996.0
"31 Mustang Drive, Henley Brook",2002.0
"31 Nathaniel Way, Orelia",1970.0
"31 Nautical Lane, Singleton",
"31 Nearwater Way, Shelley",1971.0
"31 Noalimba Crescent, Bateman",2006.0
"31 Noel Street, Helena Valley",1952.0
"31 Norbury Way, Greenwood",1973.0
"31 Northerly Avenue, Ascot",2011.0
"31 Northmore Street, Daglish",1970.0
"31 Numbat Approach, Baldivis",2011.0
"31 Oakdene Drive, Madeley",2003.0
"31 Old Trafford Avenue, Madeley",2005.0
"31 Old York Road, Greenmount",1982.0
"31 Olympus Loop, Merriwa",2004.0
"31 Opal Way, Mount Richon",1995.0
"31 Oronsay Road, Greenwood",1976.0
"31 Paddington Street, North Perth",1935.0
"31 Parkside Street, Yanchep",
"31 Parkway, Crawley",1969.0
"31 Pembury Way, Butler",2002.0
"31 Penguin Street, Dianella",1978.0
"31 Pissaro Crescent, Ashby",2006.0
"31 Plantation Street, Menora",2009.0
"31 Portwine Avenue, Byford",2007.0
"31 Princeville Tor, Connolly",1993.0
"31 Prosperity Loop, Aubin Grove",2012.0
"31 Purslowe Street, Mount Hawthorn",2001.0
"31 Queen Street, Gosnells",1965.0
"31 Raeburn Crescent, Landsdale",2004.0
"31 Raine Terrace, Winthrop",1985.0
"31 Ramsdale Loop, Leeming",1983.0
"31 Rees Drive, Quinns Rocks",
"31 Reynolds Road, Applecross",1954.0
"31 Richardson Arcade, Winthrop",2000.0
"31 Richon Heights, Mount Richon",
"31 Rickett Street, Haynes",2014.0
"31 Ridley Street, Aveley",2005.0
"31 Rio Marina Way, Mindarie",1993.0
"31 River Bank Boulevard, South Guildford",
"31 Rocklands Loop, Carramar",2009.0
"31 Romeo Road, Coolbellup",1967.0
"31 Rosemary Avenue, Darch",2008.0
"31 Russell Road, Madeley",2004.0
"31 Russell Road, Maida Vale",2001.0
"31 Salisbury Road, Midvale",1974.0
"31 Salmond Turn, Wanneroo",2003.0
"31 Salton Street, Secret Harbour",2007.0
"31 Samson Street, Fremantle",
"31 Santa Ana Mews, Currambine",
"31 Scamills Road, Pearsall",2011.0
"31 Seaforth Avenue, Gosnells",2005.0
"31 Semple Court, South Lake",2006.0
"31 Shortridge Way, Quinns Rocks",2001.0
"31 Slab Gully Road, Roleystone",2005.0
"31 Somerset Crescent, Mosman Park",1992.0
"31 Sorell Gardens, Joondalup",1997.0
"31 Sowden Drive, Samson",1991.0
"31 Spigl Way, Bateman",1980.0
"31 St Cloud Way, Port Kennedy",2003.0
"31 St Joseph Fairway, Success",
"31 St Lucia Road, Iluka",2012.0
"31 Stanley Street, Nedlands",1930.0
"31 Strathclyde Circuit, Champion Lakes",2012.0
"31 Sturtridge Road, Lockridge",1971.0
"31 Sulman Avenue, Salter Point",1980.0
"31 Swan Road, Mahogany Creek",1980.0
"31 Swan Street, Guildford",1959.0
"31 Swift Turn, Parkerville",2005.0
"31 Swincer Way, Koondoola",1976.0
"31 Tangmere Way, Balga",1966.0
"31 Tanson Road, Parmelia",
"31 Templemore Drive, Heathridge",1985.0
"31 Templeton Crescent, Girrawheen",1971.0
"31 The Embankment, South Guildford",2011.0
"31 The Strand, Bayswater",1963.0
"31 Tidewater Way, Ascot",2005.0
"31 Tifera Circle, Kallaroo",1977.0
"31 Tokara Avenue, Henley Brook",2003.0
"31 Traminer Way, Pearsall",2011.0
"31 Trifund Court, Merriwa",1989.0
"31 Vaucluse Circuit, Belmont",2000.0
"31 Victoria Parade, Midvale",
"31 Vista Street, Kensington",1929.0
"31 Waterlily Drive, Stratton",
"31 Waterside Pass, Byford",2001.0
"31 Wavelea Street, Safety Bay",1990.0
"31 Weddall Road, Lockridge",1960.0
"31 Westerway Terrace, North Lake",2001.0
"31 Westmorland Drive, Leeming",1986.0
"31 Whitmore Terrace, Heathridge",2002.0
"31 Whittaker Crescent, Bull Creek",1998.0
"31 Wilmot Bend, Madeley",2010.0
"31 Wiluna Street, Coolbinia",1964.0
"31 Windfield Road, Melville",1960.0
"31 Winsor Road, Kalamunda",1978.0
"31 Yandella Promenade, Tapping",2004.0
"31 Yelbeni Loop, Baldivis",2010.0
"31 Yilgarn Street, Shenton Park",1916.0
"31 Zappeion Entrance, Landsdale",2014.0
"31/1 Corkhill Street, North Fremantle",2002.0
"31/11 Elvire Street, Viveash",2000.0
"31/158 Bibra Drive, Bibra Lake",1990.0
"31/485 Rockingham Road, Spearwood",
"311 Hamilton Road, Coogee",2000.0
"311 Walcott Street, North Perth",1938.0
"311A Hector Street, Tuart Hill",2000.0
"312 Huntriss Road, Woodlands",2000.0
"3120 Albany Highway, Mount Nasura",1954.0
"313 Walcott Street, Coolbinia",1945.0
"313 WENTWORTH Parade, Success",2006.0
"3142 Albany Highway, Mount Nasura",2002.0
"315 Vahland Avenue, Willetton",1976.0
"315 Walker Street, Mundaring",1988.0
"316 Millhouse Road, Aveley",2012.0
"317 Kalamunda Road, Maida Vale",1960.0
"317 Lord Street, Highgate",1918.0
"3178 Albany Highway, Mount Nasura",
"317A Scarborough Beach Road, Woodlands",2006.0
"317B Scarborough Beach Road, Woodlands",2006.0
"318 Corfield Street, Gosnells",1984.0
"318 Millhouse Road, Aveley",2012.0
"319 Bennett Springs Drive, Bennett Springs",2001.0
"319 Fitzgerald Street, North Perth",1910.0
